sample	Pteromalidae	Formicidae	Halictidae	Apidae	Braconidae	Diprionidae	Figitidae	Bethylidae	Ichneumonidae	Cynipidae	Vespidae	Eupelmidae	Tenthredinidae	Dryinidae	Agaonidae	Eurytomidae	Ampulicidae	Scelionidae	Aphelinidae	Megachilidae	Mymaridae	Platygastridae	Trichogrammatidae	Eulophidae	Papilionidae	Andrenidae	Colletidae	Cephidae	Diapriidae	Encyrtidae	Torymidae	Ormyridae	Megastigmidae	Crabronidae	Pompilidae	Melittidae	Athaliidae	Tiphiidae	Gasteruptiidae	Chalcididae	Orussidae
Pteromalidae	0	0.10324816837569814	4.691908062601993	4.625786355109644	0.0	0.1899537239697077	0.10773636927694524	0.054638476098153144	0.1382126932822677	0.0	0.028840843869571198	0.027427342668876253	0.12652596679211273	0.29765825173925414	0.0052911148571114786	0.11274872914423735	0.2665731647423279	0.0407797515094116	0.013241884961222583	0.18235506731967116	0.31472969111881766	0.06823625194115612	0.003760734263318466	0.06016708671193455	5.0	0.2502688990550547	0.16618303608736212	0.16652665811952186	0.09825747313887842	0.01912922746221135	0.13625624979784048	0.18228426604229778	0.16123627634504573	4.651605217733273	0.2530291061602852	0.277499188555449	0.27021839841927475	0.25070357574092345	0.2683902471015703	0.2001013753950935	0.29765825173925414
Formicidae	0.10324816837569814	0	4.691908062601993	4.625786355109644	0.0	0.18051381359178323	0.11086666781782695	0.014215863070262319	0.05359748909540629	0.0	0.008899576404709397	0.0656216379839003	0.11743123372734335	0.25824977450996206	0.04572402899431621	0.16055617217909202	0.21626133018981913	4.666566106619055	0.03457116079324707	0.10169516205261453	0.37421364489035647	0.04272220329390086	0.028657342832202226	0.11033076119400503	5.0	0.20948914754564313	0.09926169064804286	0.1391421159078395	0.11278799397024655	0.04572402899431621	0.18786589230435	0.2248910592820447	0.22105669794027183	4.651605217733273	0.20865353079039933	0.22530991301930137	0.26678458380593895	0.21291258357421522	0.2476894781580681	0.2406838149698311	0.25824977450996206
Halictidae	4.691908062601993	4.691908062601993	0	4.625786355109644	0.0	0.2337891766471575	4.824702041727668	0.09665291163822076	4.763999048391911	0.0	0.07900632191029261	4.785463107658329	0.1724256007072769	5.0	4.756125588290821	0.25173548952017094	0.32288073361947145	4.666566106619055	4.71984146967443	0.18235506731967116	0.37421364489035647	4.71984146967443	0.10947057243576552	0.14704686872331724	5.0	0.18414719156270548	0.1704408725398231	0.21980202117489614	4.829753666420969	0.13033923318117763	4.910366703748901	0.3135219617089364	0.32255508725187826	0.0	0.3079949174392678	0.32288073361947145	0.30350069133525115	0.310028412791457	0.339285840812848	0.337549323314323	0.32288073361947145
Apidae	4.625786355109644	4.625786355109644	4.625786355109644	0	0.0	0.24875006553293935	4.824702041727668	0.15613686540975957	4.763999048391911	0.0	4.756125588290821	4.785463107658329	0.19824446333090665	5.0	4.756125588290821	4.877521844629815	0.37421364489035647	4.666566106619055	4.71984146967443	0.22313481882908276	5.0	4.71984146967443	4.735256927545409	4.824166135103845	5.0	0.2502688990550547	0.24699626569092542	0.2605817726843077	4.829753666420969	4.756125588290821	4.910366703748901	0.3393408243325662	4.948341442361522	0.025818862623629757	0.36747887121080663	0.37421364489035647	0.31405385109672457	0.34369350393936604	0.339285840812848	4.989154541047596	0.37421364489035647
Braconidae	0.0	0.0	0.0	0.0	0	4.9003552832662125	4.824702041727668	4.781923220519403	4.763999048391911	0.0	4.756125588290821	4.785463107658329	4.8240308184405505	0.3483947822667267	4.756125588290821	4.877521844629815	5.0	4.666566106619055	4.71984146967443	4.848921173938726	5.0	4.71984146967443	4.735256927545409	4.824166135103845	5.0	4.876055254164698	4.872782620800569	4.8863681277939515	4.829753666420969	4.756125588290821	4.910366703748901	4.965127179442209	4.948341442361522	4.651605217733273	4.9932652263204504	5.0	4.9806199577157795	4.995298721672639	4.990891058546121	4.989154541047596	5.0
Diprionidae	0.1899537239697077	0.18051381359178323	0.2337891766471575	0.24875006553293935	4.9003552832662125	0	0.11086666781782695	0.050427027237312516	0.0787287395107289	0.0	0.031151769553075914	0.07506154836182477	0.024880977181935493	0.29340041528679317	0.04572402899431621	0.16712028533330953	0.2705465964056736	0.014960888885781842	0.04272220329390086	0.16365086505754395	0.30249514835156255	0.05327536305537428	0.037752075896971604	0.09919231636610054	5.0	0.22445003643142497	0.162381061504064	0.14613200763378628	0.11935210712446406	0.0537838400300753	0.19996514445239608	0.24262636799765866	0.22584063091697076	0.025818862623629757	0.25626886549184036	0.28959844070349505	0.17955072845884265	0.26380252839054874	0.2614376549517949	0.24321922262739293	0.27271525557875004
Figitidae	0.10773636927694524	0.11086666781782695	4.824702041727668	4.824702041727668	4.824702041727668	0.11086666781782695	0	0.06495754806868065	0.06649419674347379	0.0	0.0537838400300753	0.06849743520760726	0.12652596679211273	0.29340041528679317	0.07085527940963882	0.16712028533330953	0.26474307245459094	0.014960888885781842	0.04272220329390086	0.14657942567798043	0.30249514835156255	0.06823625194115612	0.037752075896971604	0.12666128345540834	5.0	0.2502688990550547	0.1589472468907282	0.15691472419962485	0.08951754626080402	0.05862073664238371	0.1905252340744716	0.24528570976778027	0.22105669794027183	4.651605217733273	0.2659804818992002	0.28303432754927754	0.27021839841927475	0.26380252839054874	0.2683902471015703	0.25389761350218726	0.29340041528679317
Bethylidae	0.054638476098153144	0.014215863070262319	0.09665291163822076	0.15613686540975957	4.781923220519403	0.050427027237312516	0.06495754806868065	0	0.03454564479758482	0.0	-0.0009681930968379882	0.06849743520760726	0.10418934876612077	0.2630036391713902	0.02462939500873057	0.1502371002085645	0.2315963224805665	0.014960888885781842	0.017499721413683555	0.09279558564790513	0.32288073361947145	0.02233661802599196	0.005803523951082634	0.0733316616701361	5.0	0.16945566945149143	0.1156888394129098	0.12927434640629212	0.11935210712446406	0.0391599158400987	0.18539288501115578	0.20900159115138853	0.19423695374633324	4.651605217733273	0.21134200580104706	0.23928233383173397	0.2511665541214533	0.21480280360374462	0.23576136154518326	0.2267574349207036	0.24196423501054654
Ichneumonidae	0.1382126932822677	0.05359748909540629	4.763999048391911	4.763999048391911	4.763999048391911	0.0787287395107289	0.06649419674347379	0.03454564479758482	0	0.0	0.07900632191029261	0.10834384127780117	0.1321227558385574	0.32288073361947145	0.13033923318117763	0.19225153574863213	0.277499188555449	4.666566106619055	0.09405511456478588	0.14657942567798043	0.37421364489035647	0.09405511456478588	4.735256927545409	0.1725609173705725	5.0	4.876055254164698	0.1558169483498465	0.14613200763378628	0.14448335753978667	0.13033923318117763	0.23324743736837247	0.28800791306168116	0.28177533574246666	4.651605217733273	0.26381182272612375	0.28303432754927754	0.31405385109672457	0.2703249029348941	0.28854931028537545	0.30388423216641397	0.2801585303255706
Cynipidae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	4.756125588290821	4.785463107658329	4.8240308184405505	0.37421364489035647	4.756125588290821	4.877521844629815	5.0	4.666566106619055	4.71984146967443	4.848921173938726	5.0	4.71984146967443	4.735256927545409	4.824166135103845	5.0	4.876055254164698	4.872782620800569	4.8863681277939515	4.829753666420969	4.756125588290821	4.910366703748901	4.965127179442209	4.948341442361522	4.651605217733273	4.9932652263204504	5.0	4.9806199577157795	4.995298721672639	4.990891058546121	4.989154541047596	5.0
